,Epoch,Iteration,Train Loss,Train Acc
0,0,0,238077.171875,59.375
1,0,100,545456.456586479,31.683168316831683
2,0,200,398259.64667871577,30.02176616915423
3,0,300,333622.37940588663,29.77574750830565
4,0,400,296674.8404330969,29.52774314214464
5,0,500,270721.4224636664,29.590818363273453
6,0,600,254272.6623953567,29.575707154742098
7,0,700,240221.11113309112,29.270684736091297
8,0,800,228778.78894302045,29.104244694132333
9,0,900,218572.3670812812,28.863762486126525
10,0,1000,209765.62946233453,28.75561938061938
11,0,1100,201482.2320387006,28.75794732061762
12,0,1200,194268.02638263686,28.63238967527061
13,0,1300,187700.53134758119,28.725499615680246
14,0,1400,182518.46567323562,28.54211277658815
15,0,1500,177104.5062627519,28.55388074616922
16,0,1600,171561.7399074309,28.550515302935665
17,0,1700,166850.8807055133,28.34178424456202
18,0,1800,162256.61781323745,28.440796779566906
19,0,1900,158106.35209984056,28.38473172014729
20,0,2000,154169.3604867488,28.385807096451774
21,0,2100,150388.93393863784,28.379343169919085
22,0,2200,146597.7909100267,28.37346660608814
23,0,2300,142813.3909322713,28.373533246414603
24,0,2400,139247.3763552296,28.3280403998334
25,0,2500,135435.750300661,28.317423030787683
26,0,2600,132148.84127912042,28.2920030757401
27,0,2700,128049.69172116519,28.222186227323213
28,0,2800,124333.13998261643,28.091529810781864
29,0,2900,120450.81118058025,28.023741813167874
30,0,3000,117106.36876249584,27.880289903365544
31,0,3100,113633.47327395786,27.822678168332796
32,0,3200,110113.8066231127,27.731568259918774
33,0,3300,107680.35225097896,27.63745834595577
34,0,3400,105297.20212349061,27.511209938253455
35,0,3500,103009.25571589026,27.389495858326192
36,0,3600,100809.97290162218,27.33615662316023
37,0,3700,98564.54781557074,27.225749797352066
38,1,0,5713.2744140625,6.25
39,1,100,32981.09727402489,25.123762376237625
40,1,200,17896.816653225553,26.53917910447761
41,1,300,19790.711507789718,25.622923588039868
42,1,400,15735.715116716978,25.054551122194514
43,1,500,16416.562322437883,25.910678642714572
44,1,600,13809.942889431748,26.31551580698835
45,1,700,13725.07963064938,26.159058487874464
46,1,800,14597.662144489503,26.353776529338326
47,1,900,13561.674498067712,26.20352386237514
48,1,1000,12245.349458203093,26.19567932067932
49,1,1100,13808.432287386284,26.490122615803816
50,1,1200,12770.980814244329,26.384263114071608
51,1,1300,13245.468896338061,26.56129900076864
52,1,1400,12484.53176043631,26.26249107780157
53,1,1500,11760.283933277531,26.115922718187875
54,1,1600,11218.909534999388,26.04036539662711
55,1,1700,10642.62733289419,25.86529982363316
56,1,1800,10593.305813639843,26.08967240421988
57,1,1900,10079.719018414671,25.899197790636507
58,1,2000,9845.311463152213,25.894865067466267
59,1,2100,9445.635306461887,25.835911470728224
60,1,2200,9076.580804105295,25.887380736029076
61,1,2300,8808.497039041173,25.856964363320294
62,1,2400,8450.389485201305,25.732767596834652
63,1,2500,8160.745071636396,25.687225109956017
64,1,2600,8266.305691317199,25.555074971164938
65,1,2700,8629.366807883423,25.59700111069974
66,1,2800,8324.846266192651,25.471929667975722
67,1,2900,8039.0268831592475,25.475051706308168
68,1,3000,7771.596512812688,25.405073308897034
69,1,3100,7591.2800774381685,25.421235085456303
70,1,3200,7360.925800081194,25.420766947828803
71,1,3300,7168.942194288985,25.40896697970312
72,1,3400,6967.45422181835,25.317921199647163
73,1,3500,6791.753766184329,25.245465581262497
74,1,3600,6605.91446341299,25.260344348792003
75,1,3700,6429.982343224312,25.208558497703322
76,2,0,1.386294960975647,0.0
77,2,100,385.82972016783043,24.876237623762375
78,2,200,241.73948669789442,26.07276119402985
79,2,300,171.4911371374447,25.4671926910299
80,2,400,134.72846411320933,24.680486284289277
81,2,500,112.48973135153453,25.65494011976048
82,2,600,113.87936104395227,25.998336106489184
83,2,700,1022.3801178146531,25.95845221112696
84,2,800,1092.7482550973155,26.189918851435706
85,2,900,990.5276068093112,26.10987791342952
86,2,1000,897.1695998213984,26.09577922077922
87,2,1100,967.2881192325138,26.285762942779293
88,2,1200,887.8008600411864,26.228143213988343
89,2,1300,820.2879192421383,26.453209069946194
90,2,1400,763.0040740053795,26.171038543897215
91,2,1500,712.8015800492117,26.026399067288473
92,2,1600,668.5174653955283,25.936914428482197
93,2,1700,629.9076033148746,25.808348030570254
94,2,1800,595.0091138831912,25.994239311493615
95,2,1900,563.9397470771734,25.78741451867438
96,2,2000,536.4372034734753,25.821464267866066
97,2,2100,511.07931136489196,25.771953831508807
98,2,2200,488.3163260179777,25.81355065879146
99,2,2300,467.34181397492756,25.763255106475444
100,2,2400,447.95358366253276,25.633850478967098
101,2,2500,430.2808302456453,25.588514594162334
102,2,2600,445.77665568956365,25.38566897347174
103,2,2700,430.15262790681345,25.356349500185118
104,2,2800,415.12573869136435,25.239869689396645
105,2,2900,402.39054719931664,25.246682178559116
106,2,3000,389.87954784822006,25.183272242585804
107,2,3100,377.4294196445686,25.20860206385037
108,2,3200,366.16570959717586,25.208919087785066
109,2,3300,355.1313924577084,25.19785671008785
110,2,3400,344.730163395177,25.101992061158484
111,2,3500,335.24931920722224,25.026778063410454
112,2,3600,326.1903762257586,25.048597611774507
113,2,3700,317.4158639235936,25.00591056471224
114,3,0,1.386294960975647,0.0
115,3,100,3.967292345396363,24.84529702970297
116,3,200,8.352624357043213,26.07276119402985
117,3,300,7.668872744934108,25.4671926910299
118,3,400,6.323586617324715,24.688279301745634
119,3,500,6.106953234253767,25.66741516966068
120,3,600,5.767064174280786,26.00353577371048
121,3,700,5.212321068012765,25.94953637660485
