,Epoch,Iteration,Train Loss,Train Acc
0,0,0,1.3730785846710205,40.625
1,0,100,1.404460858590532,26.980198019801982
2,0,200,1.276103731115066,37.391169154228855
3,0,300,1.0346731587600866,51.2562292358804
4,0,400,0.8850171471437314,59.63216957605985
5,0,500,0.7833494891276854,65.12599800399201
6,0,600,0.7120429103490516,68.88519134775375
7,0,700,0.6595030335892794,71.62535663338089
8,0,800,0.6173148333151987,73.81788389513109
9,0,900,0.5841398807811022,75.49944506104329
10,0,1000,0.5593257472737805,76.82005494505495
11,0,1100,0.5378108797265009,77.94334695731153
12,0,1200,0.5166008570150075,78.98365945045795
13,0,1300,0.498864795666168,79.81600691775557
14,0,1400,0.4843386457561596,80.55406852248395
15,0,1500,0.4706535784851544,81.2458361092605
16,0,1600,0.45880724911314485,81.81995627732667
17,0,1700,0.4489538414663318,82.28615520282187
18,0,1800,0.4398278396396687,82.75090227651305
19,0,1900,0.43148825962541293,83.13552077853761
20,0,2000,0.4237675503667059,83.50356071964018
21,0,2100,0.4164711133989619,83.84549024274155
22,0,2200,0.40993769981241235,84.15776919582008
23,0,2300,0.4049254899155648,84.40623641894828
24,0,2400,0.3988087288275057,84.6652436484798
25,0,2500,0.3938926758422631,84.9047880847661
26,0,2600,0.38889300762197687,85.14033064206075
27,0,2700,0.3835221446060287,85.37925768233987
28,0,2800,0.37916284324637867,85.5944305605141
29,0,2900,0.37532516985345776,85.76029817304378
30,0,3000,0.3715971187762581,85.95259913362213
31,0,3100,0.3680060471136871,86.13652853918092
32,0,3200,0.36438175077034846,86.29627460168697
33,0,3300,0.36065711544516843,86.44823538321721
34,0,3400,0.35777749117464924,86.57563951778889
35,0,3500,0.35472667349092246,86.72343616109683
36,0,3600,0.35214228873777076,86.84480005554013
37,0,3700,0.34980427426173055,86.95960551202377
38,1,0,0.1986098736524582,93.75
39,1,100,0.16996972779236216,94.15222772277228
40,1,200,0.17334201930100052,93.84328358208955
41,1,300,0.17188396357445423,94.06146179401993
42,1,400,0.17628016785493217,94.01496259351622
43,1,500,0.17696342724347544,93.9496007984032
44,1,600,0.1807529302112473,93.85919301164725
45,1,700,0.1800773131120392,93.83915834522111
46,1,800,0.18085859958012676,93.78511235955057
47,1,900,0.18169188581936302,93.77427857935628
48,1,1000,0.18167378418482505,93.81555944055944
49,1,1100,0.18439079190415755,93.72445504087193
50,1,1200,0.18668539950517096,93.64331806827644
51,1,1300,0.1854209553287132,93.63710607225211
52,1,1400,0.18481484783958274,93.67416131334761
53,1,1500,0.1847675840130236,93.67296802131912
54,1,1600,0.18594403748983968,93.58408806995628
55,1,1700,0.18678327950526868,93.57730746619636
56,1,1800,0.18793792646276924,93.5417823431427
57,1,1900,0.18740736616374645,93.53794055760126
58,1,2000,0.18760970807487684,93.50793353323338
