,Epoch,Iteration,Train Loss,Train Acc
0,0,0,27.528940200805664,28.125
1,0,100,16.781304774898114,26.361386138613863
2,0,200,14.659881209852683,26.89676616915423
3,0,300,13.552794534106587,26.017441860465116
4,0,400,12.47990707387948,26.161159600997507
5,0,500,11.695208942580841,25.998003992015967
6,0,600,10.99693474714054,25.998336106489184
7,0,700,10.431302570582456,25.873751783166906
8,0,800,9.910006154044886,25.987047440699126
9,0,900,9.43903653338535,26.00235849056604
10,0,1000,9.042595818802551,26.036463536463536
11,0,1100,8.705346387911666,26.143846503178928
12,0,1200,8.369695749409887,26.181307243963364
13,0,1300,8.07614668491343,26.208205226748653
14,0,1400,7.7938944643348735,26.237955032119913
15,0,1500,7.54210402344482,26.34493670886076
16,0,1600,7.3073981761336695,26.335103060587134
17,0,1700,7.090977113153008,26.341122868900648
18,0,1800,6.890379074346615,26.419350360910606
19,0,1900,6.701264839934901,26.387427669647554
20,0,2000,6.5259788976437685,26.4523988005997
21,0,2100,6.360046642159122,26.420454545454547
22,0,2200,6.200380948227896,26.418389368468876
23,0,2300,6.05140641708573,26.43280095610604
24,0,2400,5.904904535540637,26.38483965014577
25,0,2500,5.761781892172102,26.391943222710914
26,0,2600,5.625911072142901,26.463379469434834
27,0,2700,5.507246290741476,26.521427249166976
28,0,2800,5.391227370668675,26.539628704034275
29,0,2900,5.279734129208772,26.540417097552567
30,0,3000,5.169561821712887,26.546359546817726
31,0,3100,5.074998352343865,26.559980651402775
32,0,3200,4.981399341137548,26.62449234614183
33,0,3300,4.896285143197576,26.668055134807634
34,0,3400,4.816260389670384,26.67322111143781
35,0,3500,4.737207362904477,26.69505141388175
36,0,3600,4.663264463425213,26.72955429047487
37,0,3700,4.592318374445167,26.76725884895974
38,1,0,2.146138906478882,18.75
39,1,100,1.8702575204396013,30.507425742574256
40,1,200,1.9019429855678804,30.301616915422887
41,1,300,1.8833605193616545,30.24294019933555
42,1,400,1.898555426823528,29.84725685785536
43,1,500,1.9211254510099065,30.00873253493014
44,1,600,1.936059465622545,30.0488768718802
45,1,700,1.9215504094299338,30.13552068473609
46,1,800,1.9128152899974293,30.23174157303371
47,1,900,1.9115464315562614,30.282325194228633
48,1,1000,1.8973188001316388,30.578796203796205
49,1,1100,1.876327352346235,30.954813805631243
50,1,1200,1.8641817075426037,31.213572023313905
51,1,1300,1.84946560520653,31.600691775557262
52,1,1400,1.8390398075715038,31.87232334047109
53,1,1500,1.8387014131241048,32.0557128580946
54,1,1600,1.8291704910088895,32.34697064334791
55,1,1700,1.8148740734302737,32.80055849500294
56,1,1800,1.811438155233827,33.10834258745142
57,1,1900,1.794384010806327,33.59087322461862
58,1,2000,1.780746848835819,34.028298350824585
59,1,2100,1.7597726490428367,34.676939552594
60,1,2200,1.7467805164502677,35.241083598364376
61,1,2300,1.7307621820601937,35.836321164710995
62,1,2400,1.7130635681623025,36.4405456059975
63,1,2500,1.6973965069333443,37.01769292283087
64,1,2600,1.69102366499514,37.46756055363322
65,1,2700,1.6797321233119138,37.992873009996295
66,1,2800,1.6669942964106448,38.4896019278829
67,1,2900,1.6509682229575269,39.069501895897965
68,1,3000,1.6384209293160825,39.62533322225924
69,1,3100,1.6314018992253636,40.13523863269913
70,1,3200,1.6202753534059307,40.62011871290222
71,1,3300,1.6097302190717948,41.128635262041804
72,1,3400,1.6008679891677156,41.56498088797412
73,1,3500,1.5897679731220016,42.06476720936875
74,1,3600,1.5742773219334751,42.64353651763399
75,1,3700,1.560042718396706,43.223115374223184
